Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,TimeOfDay,DayOfWeek,IndoorOutdoor,ActivityType,IsFall
0.935433829,-0.360610098,10.2277493,69.42432976,157.3202416,-68.84017697,Night,Wednesday,Outdoor,Running,0
-1.473331575,-0.893228675,10.58566974,184.5112889,-107.3106848,-149.6868734,Evening,Saturday,Outdoor,Running,0
0.664466113,-1.499997943,8.089573832,134.1060035,-199.9390513,122.8570822,Evening,Tuesday,Indoor,Walking,0
-0.525664569,1.599168685,11.32240636,132.4802604,-181.6935914,98.92544584,Evening,Sunday,Indoor,Standing,1
-0.990777435,0.59334287,9.694254943,109.9810032,-174.9766069,176.4901223,Afternoon,Friday,Outdoor,Standing,1
-0.164047399,-1.294427359,11.54623465,-172.472427,86.25534209,173.2337419,Night,Sunday,Outdoor,Running,1
0.874436619,-0.537214227,8.228055815,148.2516087,-48.33138099,-179.0930469,Morning,Tuesday,Indoor,Sitting,1
0.020086447,-1.70435977,10.16585084,-49.42419601,-101.2908029,-64.1244228,Morning,Monday,Outdoor,Sitting,1
0.829591722,-1.746539172,8.701242681,-87.58875108,154.6565152,8.902791495,Morning,Sunday,Outdoor,Walking,0
0.286684602,-0.510907987,10.96764333,151.7995991,135.4403136,-152.1315555,Afternoon,Thursday,Indoor,Standing,0
-0.294244301,0.684594019,8.967628774,29.6720226,78.19463364,-72.19084824,Night,Tuesday,Outdoor,Stairs,1
-0.336232315,-0.038186732,9.425099687,127.9229187,4.699811137,2.426467086,Evening,Monday,Indoor,Walking,1
-0.278112148,1.903327747,8.364555693,-80.77831681,110.2348013,-29.39085109,Night,Saturday,Outdoor,Stairs,0
-1.251466078,-1.923898877,8.581643597,-156.402112,81.32201395,190.5203935,Morning,Wednesday,Outdoor,Walking,0
-0.335236637,-1.096091847,8.553918289,-133.2635511,-40.19817721,-22.12933943,Evening,Sunday,Outdoor,Standing,1
-1.077824593,1.068687884,10.70233691,83.61958805,26.06622776,31.24685729,Morning,Friday,Indoor,Running,1
-0.294724766,1.48293885,8.552964922,-168.0524608,-70.17853675,165.3067918,Night,Saturday,Indoor,Sitting,1
-1.103859481,1.617377216,11.75918559,-20.94595676,-45.33146895,15.34878514,Night,Saturday,Indoor,Stairs,0
-1.087437621,1.399152698,8.257788235,64.95480582,-5.478324862,-27.04418992,Afternoon,Thursday,Indoor,Running,1
1.381297223,1.009396126,10.0105868,-175.9104899,112.0699771,-85.18257358,Night,Thursday,Indoor,Walking,1
-0.199558148,0.581820194,8.441600997,90.19997154,1.631927101,-71.53014815,Morning,Friday,Outdoor,Stairs,1
-0.082036357,1.207795699,10.4297915,-169.1483122,-148.7760699,118.6465278,Evening,Tuesday,Outdoor,Sitting,1
0.923495637,-0.822969655,10.41255393,-169.8244898,-86.18518976,-31.12845734,Night,Tuesday,Indoor,Sitting,0
-0.976386609,-1.400929391,10.47555103,0.165768952,-146.4113961,67.13785767,Night,Thursday,Indoor,Sitting,1
0.254798149,0.041654116,8.041060035,-151.0780108,-133.7751112,-104.8091757,Evening,Monday,Outdoor,Stairs,0
-0.568250688,-0.228659353,10.3686893,-115.6356135,-137.5949517,113.2250215,Evening,Thursday,Indoor,Walking,1
-1.917865623,-0.528324499,10.98300499,188.1737617,-187.7263236,-24.26051246,Evening,Wednesday,Indoor,Walking,0
1.315378367,-1.268120214,9.39957006,133.6921976,194.6942548,109.4382301,Afternoon,Tuesday,Outdoor,Sitting,1
0.186895007,-1.21149846,8.013935296,137.1080003,28.16178105,-187.2232203,Evening,Thursday,Indoor,Standing,0
-1.313723816,1.309079881,9.141211726,140.4166728,86.18065596,-144.249881,Morning,Saturday,Outdoor,Stairs,1
1.224186519,0.051571557,11.23228121,-79.59288704,-153.0934537,-191.9955213,Evening,Thursday,Indoor,Stairs,0
-0.923474156,-1.555092821,9.531515395,7.365121827,-167.4492456,11.17370452,Night,Sunday,Outdoor,Sitting,1
1.457891237,-0.633475919,8.688480585,-197.9659839,-58.12407281,155.5344194,Morning,Sunday,Outdoor,Sitting,1
0.223133924,1.103574954,8.285536543,105.662925,-136.2468369,141.326925,Night,Sunday,Indoor,Walking,1
0.619464926,-0.801476313,11.75493201,-96.19747413,124.102202,-147.8005781,Evening,Thursday,Outdoor,Stairs,1
-0.07571284,1.440759687,10.7061401,-95.92716532,51.98959563,-192.3694451,Afternoon,Wednesday,Indoor,Running,1
-1.635836481,0.966601451,10.55317902,-6.421485786,168.1619332,-154.8012765,Afternoon,Saturday,Outdoor,Stairs,0
-1.908978059,-1.354538116,10.82249914,-170.3916913,96.12594318,183.2793829,Evening,Monday,Indoor,Sitting,1
1.445416941,1.619786597,11.19421193,-164.4974873,-31.57443268,-136.0065392,Evening,Wednesday,Indoor,Stairs,1
-1.749457509,-1.138501278,11.34409163,21.27191759,-52.83354576,140.1530406,Night,Wednesday,Outdoor,Running,0
-1.580561768,-1.87741583,11.89581034,-131.0141567,-57.2549156,86.73257692,Night,Thursday,Indoor,Walking,1
0.75614283,1.570347455,8.380749285,147.5243747,-125.2466361,169.1119832,Night,Friday,Outdoor,Stairs,1
-0.034990296,-0.754395473,11.75606942,96.96859724,2.593296302,-114.6992685,Morning,Saturday,Outdoor,Walking,1
-1.377962284,1.372257147,8.230513043,-8.189315049,-99.39919132,161.7900942,Afternoon,Thursday,Indoor,Standing,1
-0.635339971,1.037383111,9.603366406,97.37546127,-123.6534498,-3.884156467,Evening,Wednesday,Indoor,Sitting,0
-1.568300612,-0.584372785,9.455483609,-76.47219505,-16.32964533,32.50116749,Afternoon,Tuesday,Indoor,Running,0
-1.2514943,0.28950954,11.1028274,-72.26759785,-111.7558931,-198.8275416,Afternoon,Wednesday,Outdoor,Sitting,0
1.843156083,0.677633797,11.67721071,-172.6673515,-86.18584122,-193.8429276,Evening,Tuesday,Indoor,Standing,0
-1.052745327,-1.422014316,8.738158707,57.88412277,189.3374051,-83.41075816,Afternoon,Saturday,Outdoor,Stairs,0
0.799009436,-0.457340571,9.780539618,-94.75678342,-44.84977126,-15.65208997,Night,Thursday,Indoor,Sitting,1
-1.62529888,1.899295538,10.55196883,186.7643032,-55.4246842,12.3071778,Afternoon,Saturday,Outdoor,Walking,0
1.975515835,-0.732871731,10.89458449,-79.14683489,87.76816126,100.9740908,Evening,Sunday,Indoor,Stairs,0
1.101988149,1.310333407,11.79962037,149.6426743,-116.2732751,23.08871856,Night,Saturday,Outdoor,Running,1
-1.456598161,-1.066290216,10.74745413,-162.0742447,-20.11875835,20.83226778,Afternoon,Friday,Outdoor,Stairs,1
1.02383128,1.798928144,10.81689477,-80.5585693,73.01344606,97.74318496,Morning,Monday,Outdoor,Walking,0
1.002567472,1.888706115,9.402988925,115.4860432,-50.16484011,150.184458,Morning,Monday,Outdoor,Standing,1
-1.533590431,-1.346006051,9.535085444,-62.36813987,187.197848,-137.3215331,Afternoon,Friday,Indoor,Running,1
1.068974538,-1.718141895,8.557386318,112.6681177,4.203284955,35.94221855,Night,Sunday,Outdoor,Standing,1
1.949784799,-1.947823584,11.32063762,-185.5946573,-176.0092954,-48.83567902,Night,Wednesday,Indoor,Stairs,1
0.566304252,1.817705452,8.971986862,114.9180205,-107.0604252,150.1355072,Afternoon,Monday,Outdoor,Standing,1
0.80723151,-0.124015062,10.28146669,164.0323088,38.22133887,58.94052177,Night,Thursday,Indoor,Sitting,0
1.751654302,-1.082411045,9.799561041,-83.27166396,-171.3730817,183.4129461,Afternoon,Wednesday,Outdoor,Standing,0
-0.106635983,-1.26144634,8.366918961,-16.03675378,183.2929436,-163.5814223,Morning,Tuesday,Indoor,Sitting,0
-1.806391194,-0.478869641,9.275217419,-81.27492462,-160.3027436,-135.8732564,Evening,Monday,Indoor,Standing,0
-1.771257755,-0.06107113,9.421405046,-145.082316,-52.94248458,-153.9070476,Evening,Monday,Outdoor,Running,0
0.219753214,-0.338137247,8.45507088,-89.0916709,150.1424809,-87.47370077,Afternoon,Wednesday,Outdoor,Running,0
0.107371643,-1.442076843,8.689962248,-101.7150663,-26.69537535,-26.99424393,Night,Wednesday,Outdoor,Standing,0
-1.113518186,-0.883396263,11.737621,-135.6416679,149.5023035,50.048903,Evening,Sunday,Outdoor,Running,1
-0.879315694,-1.406608656,8.829794494,-0.882823744,24.58343199,103.2920528,Evening,Tuesday,Indoor,Standing,1
0.983464309,0.077067649,8.82862753,82.37238058,1.739101659,44.1910485,Afternoon,Saturday,Indoor,Walking,1
0.409319205,-1.444250582,11.79348363,165.3046043,82.02991817,-34.49316047,Night,Monday,Outdoor,Walking,1
-0.196613223,-1.733054535,9.384779072,191.6082481,-116.9426904,27.77699213,Afternoon,Saturday,Outdoor,Standing,1
-1.14788404,0.440951496,11.03139844,-29.88043887,82.18269013,113.5991847,Evening,Saturday,Indoor,Walking,0
1.710660658,-1.680938732,11.02721513,-138.0034389,-162.4063939,-169.4735107,Evening,Wednesday,Indoor,Running,1
1.278975789,-1.182412271,8.880758769,-21.9634493,30.48916937,-150.6436866,Morning,Thursday,Outdoor,Walking,0
-1.943283636,-1.290049356,11.1580016,-191.3025056,-118.1824184,-152.3149518,Morning,Wednesday,Outdoor,Running,0
0.853454011,1.733374594,11.40170464,-16.54745226,53.08645474,174.7819146,Evening,Saturday,Indoor,Running,0
1.881908967,-0.831567949,8.889836383,-55.19391057,128.5467661,44.10319541,Night,Saturday,Indoor,Standing,1
1.841352449,0.289275346,10.7705455,38.83956478,-173.726719,71.8545246,Night,Thursday,Indoor,Running,0
1.465408593,0.430503449,9.645784905,175.379006,2.459942318,122.2792557,Evening,Friday,Indoor,Standing,1
1.510339979,-0.914876523,9.739013004,-170.9354517,109.0197211,157.1583183,Night,Tuesday,Outdoor,Walking,1
1.306642504,0.803989788,11.91324427,-176.355576,-126.965804,177.4703003,Night,Wednesday,Outdoor,Stairs,0
1.741284503,-1.022911623,9.159984407,131.3456873,-139.9054225,130.4074718,Evening,Sunday,Indoor,Standing,0
1.989495034,-1.638251025,8.184323822,35.52768212,128.4336946,90.60731325,Evening,Thursday,Indoor,Stairs,0
0.795630919,-0.578795748,10.44050877,0.0769767,-168.7136988,33.77974036,Night,Wednesday,Outdoor,Running,1
0.611314389,-1.704315318,8.941139084,-159.5115869,111.0778914,-30.70564736,Evening,Wednesday,Outdoor,Standing,1
-1.625712708,0.296500375,10.93363678,177.2941165,85.55189242,-90.96245199,Evening,Monday,Outdoor,Walking,0
-1.524770107,-1.424679822,8.090575181,48.73723525,106.3792784,82.2928346,Morning,Tuesday,Outdoor,Sitting,0
1.917445855,-0.020883931,11.19103108,50.37773719,47.82539828,173.0164164,Evening,Monday,Indoor,Sitting,1
-1.483166818,1.632559245,8.160462675,-121.2075486,-23.76582442,66.48282286,Evening,Sunday,Indoor,Walking,1
0.667038571,-0.667219434,10.28662715,-186.7296214,56.5722111,123.9781475,Night,Tuesday,Outdoor,Walking,0
-0.256118612,0.356876338,9.345586614,-86.3236089,-4.694466328,-36.65111569,Night,Tuesday,Indoor,Standing,0
-1.044453359,0.105816537,10.57266603,40.14777905,-110.0419707,-62.00483248,Night,Saturday,Outdoor,Running,1
0.871090163,-1.677549093,9.643186199,-131.8654785,10.12000665,181.8261115,Afternoon,Friday,Indoor,Sitting,1
1.313421825,0.149949802,10.39344558,-63.16003184,-62.6971571,172.5566972,Night,Thursday,Outdoor,Running,1
-1.96157761,1.758136376,8.606710635,-13.71693137,43.56306949,30.4093351,Afternoon,Tuesday,Indoor,Sitting,0
1.271682054,0.485652667,10.2230807,118.283184,-28.14365964,-0.658496657,Afternoon,Saturday,Indoor,Walking,1
0.309648181,0.122862512,10.20882548,151.8947815,141.1376772,-58.93269471,Evening,Sunday,Outdoor,Standing,1
1.471083011,-1.682455371,10.6454275,-35.86342713,-176.7919538,149.8395119,Morning,Sunday,Outdoor,Walking,0
1.519865738,0.417788385,9.838773022,129.6940317,-126.7799455,-196.0102649,Evening,Friday,Indoor,Running,1
-1.954570904,0.054008442,8.927391144,132.2281014,196.7205137,-104.2058653,Evening,Friday,Outdoor,Stairs,0
0.734212701,-1.18819238,8.270047255,18.23218597,179.5978103,-140.59145,Night,Wednesday,Outdoor,Walking,0
0.046548615,-0.720782389,10.09433325,-191.2947893,8.976696967,-112.8355711,Morning,Tuesday,Outdoor,Walking,1
0.285005095,-0.824095919,9.952394703,2.847019567,20.00029836,69.16625398,Afternoon,Monday,Outdoor,Walking,0
0.339434849,-0.808155329,8.701157861,-195.4649285,-70.34709108,111.4572517,Morning,Thursday,Indoor,Walking,0
1.353861952,-0.988622347,11.30079123,70.76890749,-160.1148923,-138.8317845,Evening,Monday,Outdoor,Running,0
0.811613617,1.615010077,11.96101259,-38.04386184,20.81738423,8.955978741,Morning,Wednesday,Outdoor,Running,0
-0.514078949,-0.259261774,8.559397763,-173.8426885,-5.981388273,-82.42839052,Morning,Thursday,Outdoor,Walking,0
-0.94238973,0.527952499,10.1580322,-33.52029514,-8.747035432,-123.9622241,Afternoon,Friday,Indoor,Running,1
0.04901646,1.008316409,9.974506548,13.93092275,-58.22091318,-151.7679944,Afternoon,Wednesday,Indoor,Stairs,1
-1.432201435,1.182928711,10.89195211,-104.3421902,81.17663143,127.7668932,Afternoon,Thursday,Indoor,Stairs,0
0.481366803,0.857341412,9.513436796,-42.93165239,-122.7674074,-196.3001069,Evening,Saturday,Outdoor,Standing,1
-1.644275914,0.210993109,8.403451579,51.34505489,-175.4456578,-54.23083546,Night,Friday,Indoor,Sitting,0
1.62501101,-1.188929352,8.033247212,78.83447987,154.9692764,150.6863668,Morning,Wednesday,Indoor,Sitting,0
1.342754496,0.60432248,8.354726172,78.73999996,-88.87469314,140.6814654,Night,Tuesday,Indoor,Sitting,1
-0.521216613,-0.822633218,11.63843294,60.39336225,-39.58171062,-133.2503665,Evening,Sunday,Indoor,Sitting,1
0.702973205,-1.759789957,11.00787347,-26.73625364,-143.4121183,-40.39964393,Afternoon,Friday,Indoor,Standing,0
0.856000083,0.763720059,9.618845709,114.3507209,-49.59612155,-164.9214182,Evening,Friday,Outdoor,Standing,0
0.215858658,-1.78838566,10.90926536,196.5451903,95.30657597,116.3394382,Night,Saturday,Indoor,Standing,1
1.546275335,1.872024115,9.386696788,-109.8163026,153.0898799,-56.72373755,Afternoon,Saturday,Outdoor,Running,0
-0.193129865,-0.376497873,11.01977326,57.23766535,120.0453693,-22.13606898,Morning,Saturday,Indoor,Stairs,1
-0.580381924,-0.853339339,11.82266821,-131.9753071,-7.857042661,56.87067621,Afternoon,Sunday,Outdoor,Sitting,0
-1.454749667,-0.889764638,8.182437216,0.353920918,-141.3951662,-194.0058394,Evening,Monday,Outdoor,Sitting,1
1.850735639,-1.248290959,8.421985174,178.3179466,-147.763371,-160.2006035,Afternoon,Friday,Outdoor,Walking,1
-0.802457115,-0.219420062,9.98292026,135.7406074,-87.14851571,126.1194576,Afternoon,Monday,Outdoor,Sitting,0
-0.147041847,-1.229157713,10.85763438,95.16770287,164.7406712,-135.70545,Morning,Monday,Outdoor,Walking,0
-0.459688057,1.298700148,11.13474424,-157.4562817,-80.45128073,-28.68864803,Afternoon,Thursday,Indoor,Sitting,0
-0.034433515,0.97939224,11.50862715,66.83677807,141.5855378,-168.3875288,Morning,Sunday,Outdoor,Stairs,1
-0.288753206,-0.946618529,10.62395539,67.65705401,-29.74047979,-86.49847497,Night,Friday,Indoor,Stairs,0
0.901230808,-0.024553886,8.281005603,-94.22390091,60.55884862,42.65996566,Afternoon,Friday,Outdoor,Standing,0
1.998553856,0.179802212,8.99354678,-81.38099226,-42.66295241,-60.58526186,Afternoon,Wednesday,Outdoor,Walking,0
1.71868619,-1.536309246,11.16606324,-46.34627106,-9.979430473,-177.9212041,Night,Thursday,Indoor,Standing,1
1.424208267,-1.969187681,10.40397635,-4.694075005,163.6184765,81.79458727,Afternoon,Saturday,Indoor,Running,0
0.366934638,1.720359129,11.90434946,-179.110164,113.7310734,136.3255278,Morning,Sunday,Indoor,Sitting,1
0.232202269,-0.815265807,10.33547479,-154.6033635,-169.3533906,-124.6155977,Night,Friday,Indoor,Walking,0
-0.011158014,-0.522575026,10.24234949,169.7050591,59.56532773,197.4392834,Evening,Monday,Indoor,Standing,0
-1.73618968,-1.46937818,11.6923772,157.8165054,-10.22277142,170.6688569,Night,Saturday,Outdoor,Sitting,0
-0.779296111,0.934430841,11.6065109,170.3731081,173.6496238,197.9551059,Evening,Tuesday,Outdoor,Walking,0
-1.899434531,-1.97750704,10.64296586,-112.6235939,90.78532186,-38.15849359,Afternoon,Friday,Outdoor,Walking,0
-0.003738273,1.919857395,8.264677769,-75.63885193,-159.5054599,-128.4616274,Evening,Saturday,Indoor,Standing,0
-1.896246129,1.595154609,9.336128209,-46.06633689,168.3525161,65.52173758,Evening,Thursday,Outdoor,Stairs,0
1.76459615,-0.452310367,11.44906661,-130.3544278,158.2051653,-61.75662388,Afternoon,Thursday,Indoor,Walking,1
-1.681341674,-0.096548214,8.980604612,-107.3584381,-118.6720353,8.584638038,Evening,Wednesday,Indoor,Standing,0
0.390695064,1.890649864,9.019764153,-165.5311527,194.1292626,105.6042432,Morning,Wednesday,Indoor,Running,0
-0.101753489,-1.77959925,8.668300382,11.81076287,53.26041875,149.2632836,Evening,Thursday,Outdoor,Walking,1
0.66123059,0.336096842,10.33754452,-95.45684936,-130.3514763,52.05740505,Night,Monday,Outdoor,Standing,0
0.637617143,0.138637452,11.38700231,17.62858384,-40.76641624,-188.5430475,Morning,Sunday,Outdoor,Walking,0
1.581270622,1.15134891,8.770251561,-109.5308213,62.26656072,182.6826019,Night,Friday,Indoor,Walking,0
-0.943553646,-0.849044588,11.5540019,9.041979649,74.70947217,-141.1789865,Afternoon,Wednesday,Outdoor,Stairs,0
1.634011666,-0.022788748,10.54836471,-49.55773669,-194.9183778,5.830208887,Evening,Tuesday,Indoor,Standing,1
1.931870351,-0.065167164,9.23108501,-188.3045583,180.6563074,27.76320781,Evening,Wednesday,Outdoor,Running,1
1.191881163,-0.228528768,10.06305094,-162.5154563,198.9160251,-155.7823987,Afternoon,Wednesday,Outdoor,Walking,1
1.178444698,-1.790550383,8.579189671,167.3505692,-152.9707739,-169.7595701,Morning,Thursday,Outdoor,Sitting,0
-0.151695942,1.211962042,11.18850353,-18.2838543,-163.7021252,-52.29843769,Evening,Tuesday,Outdoor,Walking,0
0.679003753,-1.89968266,10.18838945,43.1666803,-157.0742856,-190.5089918,Evening,Saturday,Indoor,Walking,1
1.464863058,-0.870848628,8.789796085,-118.7458526,-141.898606,-143.6470415,Night,Sunday,Indoor,Running,1
1.161526768,1.194735961,10.77308182,125.5842426,195.6009955,44.6234435,Night,Sunday,Indoor,Sitting,0
0.927778153,-1.65971662,9.796171053,51.14824344,68.45300267,103.8189365,Night,Wednesday,Indoor,Running,1
-1.743168053,-1.418585861,8.332406031,-12.65362483,-162.0302461,-97.10393375,Evening,Tuesday,Outdoor,Stairs,0
-1.951925648,1.426512182,11.75309803,-192.38243,72.44559907,62.81919058,Night,Saturday,Outdoor,Running,1
0.575265674,1.554788495,8.939941687,-72.5949814,158.4638597,3.120876894,Evening,Thursday,Outdoor,Walking,0
1.530398084,0.192497117,11.92687542,-1.795338576,-85.21504008,82.55116951,Morning,Thursday,Indoor,Standing,1
-0.320493443,1.377781448,9.192275029,-52.50520389,186.8305869,-86.49869806,Afternoon,Thursday,Indoor,Standing,0
-0.90227561,0.868517576,10.0726715,-98.01973698,174.1425435,7.671452371,Afternoon,Thursday,Outdoor,Walking,1
0.138241943,0.094825468,11.69864613,53.15627873,180.8331041,47.30074851,Evening,Saturday,Outdoor,Running,1
0.280072336,-0.977868518,9.016830266,3.919789258,45.50850076,80.56512052,Evening,Monday,Outdoor,Walking,0
0.235659054,-1.49628728,9.047119549,-179.7698364,139.8864916,-162.8560874,Evening,Friday,Outdoor,Running,0
1.967605176,1.224358511,9.333456848,-179.3771089,-154.0052303,-1.710855093,Morning,Thursday,Indoor,Standing,0
-1.824372122,-0.219484184,8.092918277,107.1102902,-68.41244902,-147.7444547,Afternoon,Saturday,Indoor,Sitting,1
0.90954521,1.633272267,10.31000554,107.5491833,165.2681471,110.2230222,Night,Wednesday,Indoor,Running,0
-1.570038796,-1.899691243,9.44940669,147.873954,-193.8910735,-87.44249613,Morning,Wednesday,Indoor,Sitting,1
0.274459942,1.417997032,10.51985457,-129.9807824,-66.36308545,106.3117515,Morning,Tuesday,Outdoor,Standing,1
-1.596634678,-1.170393677,9.59434698,62.49783464,-99.72965566,186.3243361,Evening,Monday,Indoor,Running,0
0.473254064,1.862368727,10.02798417,-6.941597609,194.5937752,93.68462399,Morning,Thursday,Outdoor,Standing,1
-1.905773917,1.921442933,9.182461447,-98.07424568,31.47986801,91.6186046,Morning,Friday,Outdoor,Standing,0
0.406289012,0.74443172,9.14619084,-170.2384715,-145.7459643,39.00128042,Evening,Thursday,Indoor,Walking,1
0.428874628,-1.686940032,9.87011492,-117.1861671,139.3905718,-145.014934,Evening,Friday,Indoor,Running,0
-0.059999978,-1.113250419,9.918932296,64.21169136,-115.7817721,-94.35616176,Afternoon,Tuesday,Outdoor,Running,1
-1.216701437,-1.562117352,10.77223245,-26.47537116,165.6632315,120.8711391,Night,Tuesday,Outdoor,Standing,0
-1.16455014,-1.795361722,8.153346823,-150.2899228,-50.53528082,-14.33484144,Night,Wednesday,Outdoor,Walking,0
-0.916428473,1.084845315,10.29103246,126.3480344,-94.27801164,25.73664358,Morning,Thursday,Indoor,Running,1
-0.477071759,1.463731639,9.596965382,15.86006676,51.47631184,-127.4598518,Evening,Tuesday,Outdoor,Running,0
1.973734711,-0.613840888,11.00564969,179.5882239,-169.9992508,-56.35747523,Morning,Thursday,Indoor,Walking,1
1.768519087,-0.062545971,8.086129419,138.8956353,-69.55943372,29.17786665,Evening,Thursday,Indoor,Standing,1
-1.800495028,-0.288327074,10.26123459,-38.5149798,-134.9791997,-46.50182564,Morning,Thursday,Indoor,Walking,1
0.255896195,1.746028089,8.65304586,69.47474588,74.98724392,-67.49347201,Morning,Wednesday,Indoor,Running,0
0.194258666,-0.424521627,8.757963672,-21.58050698,-170.9297832,-30.38822442,Night,Friday,Outdoor,Sitting,1
1.483291285,-1.030001505,11.61543814,-97.69832876,175.4853254,-50.88976014,Night,Wednesday,Outdoor,Standing,1
0.086120108,1.550617411,11.3098993,36.98730816,8.570473283,105.879369,Afternoon,Sunday,Indoor,Sitting,0
0.127887149,-1.495403114,9.18816717,180.3389253,32.16665165,60.54887587,Night,Saturday,Outdoor,Stairs,0
-0.71603824,-1.765843185,9.21204009,54.87956498,-61.03856226,92.51202436,Afternoon,Saturday,Indoor,Running,1
1.359507453,-0.237978076,9.874681322,59.09476792,-50.21605449,176.0456694,Morning,Friday,Indoor,Stairs,0
0.116865419,0.967164144,10.11389249,-144.1032612,146.0300832,-41.64464131,Evening,Monday,Outdoor,Standing,0
-1.173647868,0.626990349,8.00989635,149.7267783,-150.807232,-185.4958063,Afternoon,Saturday,Indoor,Walking,1
-1.194895077,-0.715453296,8.216587263,-142.9508806,-1.38241036,114.2015305,Afternoon,Sunday,Indoor,Walking,0
-0.54806065,1.260113467,10.78530903,28.5382197,-17.53351983,74.40084686,Night,Monday,Outdoor,Sitting,0
1.772581874,-0.667063468,8.80271303,69.93624548,-128.1183971,-41.00214615,Evening,Saturday,Outdoor,Walking,0
-0.767653937,-0.058990868,9.816395345,-183.4791682,-192.9486589,164.8411076,Evening,Wednesday,Outdoor,Standing,0
-0.898603079,0.77547113,9.723058702,79.67838914,-105.0733242,61.38112246,Afternoon,Friday,Outdoor,Standing,1
0.803986895,-1.189217455,8.732406515,24.13232692,49.25780333,138.34829,Night,Sunday,Outdoor,Walking,1
-0.416411343,-1.950664166,9.05734312,-191.5861856,-128.5598538,33.68270419,Morning,Thursday,Outdoor,Walking,0
-1.31125763,-1.062434249,9.463829882,-107.5769258,-80.77684757,-169.7209949,Night,Wednesday,Outdoor,Stairs,1
1.515329888,1.761558352,10.91763345,-97.65732731,-4.925550186,-143.1856438,Evening,Wednesday,Outdoor,Stairs,1
-1.074772503,-1.472321903,10.10069191,199.1807564,-136.6635079,137.6542082,Morning,Wednesday,Indoor,Stairs,0
-1.608839378,1.932265375,11.62069121,-16.63919723,97.71083247,69.07999976,Afternoon,Monday,Outdoor,Running,0
0.352546111,1.760637617,11.58967317,-80.90552207,111.0354075,-78.5212527,Morning,Friday,Outdoor,Stairs,0
1.187792597,0.127672108,11.8667075,9.012618776,182.2261536,-105.7697147,Night,Wednesday,Indoor,Walking,0
-1.396929399,-1.897922893,10.71453629,-18.0867311,155.0768026,46.32586739,Morning,Tuesday,Indoor,Sitting,0
-1.995502871,-1.78336,11.27586993,-77.2012102,194.0045058,-77.34538164,Afternoon,Saturday,Indoor,Stairs,0
0.455785528,1.567430946,10.31794768,33.48695744,-161.5362433,-24.7372824,Evening,Tuesday,Outdoor,Running,1
-1.343339079,-1.242655972,9.981595431,150.2927949,-108.0649874,-47.49782442,Afternoon,Friday,Outdoor,Walking,0
0.037345855,-0.345959471,9.92995582,92.8019257,192.0793826,-77.46702494,Night,Saturday,Outdoor,Stairs,0
1.331680597,1.760113441,8.349318261,0.573976114,108.7691226,46.09000162,Morning,Tuesday,Indoor,Running,0
-1.393903608,1.047417629,11.14802186,3.829557645,78.79319506,88.09970913,Evening,Tuesday,Outdoor,Running,0
0.318543461,0.463073076,8.616991344,15.48608364,144.3485334,71.3043826,Night,Tuesday,Outdoor,Sitting,1
-1.66343228,-1.581798667,10.63239538,-188.2998173,156.5477313,190.4210256,Morning,Wednesday,Outdoor,Walking,1
1.34947729,-1.653874547,10.39237837,-161.2607635,139.529536,-106.4541411,Evening,Friday,Indoor,Standing,1
0.91298434,-1.793062155,10.90945948,-188.8392018,13.12412896,57.79810235,Evening,Thursday,Outdoor,Standing,1
-1.30803472,1.144720956,8.937976796,-151.2884979,174.0327964,43.98348715,Morning,Monday,Outdoor,Standing,0
1.569409636,-1.419344627,8.370106738,-132.0251203,-76.33513403,190.0249522,Afternoon,Sunday,Outdoor,Running,0
-1.316640474,0.298393065,10.94423468,-112.9735801,41.37068082,-74.68701646,Morning,Friday,Indoor,Stairs,1
-0.38893275,-1.92327465,11.41800389,-43.06708447,183.4348364,-199.8744169,Afternoon,Thursday,Indoor,Sitting,1
-0.707959255,0.085079138,9.946597818,8.821662721,175.5394338,-138.6339419,Morning,Monday,Indoor,Sitting,0
-0.709971062,-0.935926273,10.08639226,-133.0452154,1.233403981,-146.7945257,Morning,Friday,Outdoor,Walking,0
-0.146597265,0.372581204,10.47158831,87.94215334,-142.7996381,131.0154819,Morning,Monday,Indoor,Walking,1
0.326518714,-0.963329387,8.468419938,-7.984644495,-75.54681015,6.021534614,Evening,Friday,Outdoor,Running,0
-1.672178379,-0.732212029,9.937430051,198.0405134,-13.27655877,69.99316108,Morning,Tuesday,Outdoor,Stairs,1
-1.529144453,-0.831952359,10.90823142,-61.57462479,1.672813629,-64.44482251,Afternoon,Friday,Indoor,Stairs,0
-0.123727168,1.876550237,11.01114969,-108.3602366,-135.8288434,20.51604313,Evening,Monday,Indoor,Standing,1
1.297818821,0.489948133,10.24729803,-164.7000969,23.41209532,150.9890416,Afternoon,Tuesday,Outdoor,Running,0
1.765459392,-1.530779582,10.48485147,-60.3879709,-11.43882773,78.1812954,Morning,Sunday,Indoor,Running,1
0.594993044,1.722657229,9.013592872,192.8382455,-76.50719565,-29.51006339,Night,Thursday,Outdoor,Running,1
-1.483660029,1.213052888,11.23821052,136.8077424,-155.3620614,80.57729478,Afternoon,Monday,Indoor,Sitting,1
-1.366663745,-1.979487405,9.394374141,107.8650022,-48.95161056,-188.653894,Morning,Tuesday,Outdoor,Stairs,0
